,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
3618,MR,MR5,2015/11/05,30,12.964,3436,83154,0.07,000100-41-4,76.0,MR5-1105-30
3619,MR,MR5,2015/11/05,31,13.189,3496,873339,0.72,000106-42-3,92.0,MR5-1105-31
3620,MR,MR5,2015/11/05,31,13.189,3496,873339,0.72,000095-47-6,92.0,MR5-1105-31
3621,MR,MR5,2015/11/05,33,13.519,3584,13946584,11.46,000624-41-9,83.0,MR5-1105-33
3622,MR,MR5,2015/11/05,34,13.841,3670,31358,0.03,000100-42-5,76.0,MR5-1105-34
3623,MR,MR5,2015/11/05,35,14.085,3735,2875880,2.36,000105-66-8,90.0,MR5-1105-35
3624,MR,MR5,2015/11/05,36,14.175,3759,242314,0.2,000539-82-2,96.0,MR5-1105-36
3625,MR,MR5,2015/11/05,37,14.272,3785,56982,0.05,999067-89-0,78.0,MR5-1105-37
3626,MR,MR5,2015/11/05,38,14.419,3824,2511927,2.06,000590-01-2,90.0,MR5-1105-38
3627,MR,MR5,2015/11/05,39,14.602,3873,1492463,1.23,000628-63-7,83.0,MR5-1105-39
3628,MR,MR5,2015/11/05,39,14.602,3873,1492463,1.23,000123-92-2,90.0,MR5-1105-39
3629,MR,MR5,2015/11/05,41,15.457,4101,292152,0.24,005837-78-5,81.0,MR5-1105-41
3630,MR,MR5,2015/11/05,41,15.457,4101,292152,0.24,055514-48-2,94.0,MR5-1105-41
3631,MR,MR5,2015/11/05,42,15.671,4158,9432787,7.75,037064-20-3,83.0,MR5-1105-42
3632,MR,MR5,2015/11/05,43,15.911,4222,62568,0.05,000097-87-0,86.0,MR5-1105-43
3633,MR,MR5,2015/11/05,46,16.548,4392,788734,0.65,000105-68-0,86.0,MR5-1105-46
3634,MR,MR5,2015/11/05,46,16.548,4392,788734,0.65,002438-20-2,83.0,MR5-1105-46
3635,MR,MR5,2015/11/05,48,17.391,4617,2527930,2.08,000109-21-7,90.0,MR5-1105-48
3636,MR,MR5,2015/11/05,49,17.523,4652,7297297,5.99,000123-66-0,91.0,MR5-1105-49
3637,MR,MR5,2015/11/05,50,17.65,4686,242302,0.2,002445-67-2,78.0,MR5-1105-50
3638,MR,MR5,2015/11/05,53,18.025,4786,7359390,6.05,000142-92-7,90.0,MR5-1105-53
3639,MR,MR5,2015/11/05,54,18.553,4927,58512,0.05,000138-86-3,97.0,MR5-1105-54
3640,MR,MR5,2015/11/05,54,18.553,4927,58512,0.05,005989-54-8,98.0,MR5-1105-54
3641,MR,MR5,2015/11/05,55,18.838,5003,83749,0.07,061692-83-9,80.0,MR5-1105-55
3642,MR,MR5,2015/11/05,55,18.838,5003,83749,0.07,001733-25-1,96.0,MR5-1105-55
3643,MR,MR5,2015/11/05,56,19.052,5060,7980673,6.56,015706-73-7,90.0,MR5-1105-56
3644,MR,MR5,2015/11/05,58,19.644,5218,476498,0.39,000540-18-1,83.0,MR5-1105-58
3645,MR,MR5,2015/11/05,58,19.644,5218,476498,0.39,051115-64-1,83.0,MR5-1105-58
3646,MR,MR5,2015/11/05,58,19.644,5218,476498,0.39,000106-27-4,90.0,MR5-1105-58
3647,MR,MR5,2015/11/05,59,20.96,5569,3007749,2.47,000626-77-7,91.0,MR5-1105-59
3648,MR,MR5,2015/11/05,60,21.08,5601,107007,0.09,000106-30-9,93.0,MR5-1105-60
3649,MR,MR5,2015/11/05,62,21.29,5657,2131695,1.75,002445-78-5,83.0,MR5-1105-62
3650,MR,MR5,2015/11/05,65,22.531,5988,706013,0.58,068039-26-9,83.0,MR5-1105-65
3651,MR,MR5,2015/11/05,69,24.105,6408,27410,0.02,000091-20-3,81.0,MR5-1105-69
3652,MR,MR5,2015/11/05,70,24.386,6483,3874955,3.18,000626-82-4,90.0,MR5-1105-70
3653,MR,MR5,2015/11/05,71,24.604,6541,528932,0.43,000106-32-1,95.0,MR5-1105-71
3654,MR,MR5,2015/11/05,72,25.987,6910,5934485,4.87,010032-15-2,83.0,MR5-1105-72
3655,MR,MR5,2015/11/05,73,26.523,7053,363683,0.3,999145-27-4,90.0,MR5-1105-73
3656,MR,MR5,2015/11/05,73,26.523,7053,363683,0.3,999145-27-3,90.0,MR5-1105-73
3657,MR,MR5,2015/11/05,73,26.523,7053,363683,0.3,002198-61-0,90.0,MR5-1105-73
3658,MR,MR5,2015/11/05,79,30.946,8233,694355,0.57,006378-65-0,91.0,MR5-1105-79
3659,MR,MR5,2015/11/05,83,34.032,9056,156098,0.13,000644-30-4,96.0,MR5-1105-83
3660,MR,MR5,2015/11/05,84,34.361,9144,159680,0.13,026560-14-5,90.0,MR5-1105-84
3661,MR,MR5,2015/11/05,84,34.361,9144,159680,0.13,017829-53-7,91.0,MR5-1105-84
3662,MR,MR5,2015/11/05,84,34.361,9144,159680,0.13,017699-05-7,94.0,MR5-1105-84
3663,MR,MR5,2015/11/05,86,34.766,9252,2504233,2.06,000502-61-4,95.0,MR5-1105-86
3664,MR,MR5,2015/11/05,87,35.287,9391,145740,0.12,014912-44-8,76.0,MR5-1105-87
3665,MR,MR5,2015/11/05,87,35.287,9391,145740,0.12,003853-83-6,81.0,MR5-1105-87
3666,MR,MR5,2015/11/05,91,36.914,9825,204912,0.17,000086-73-7,90.0,MR5-1105-91
3667,MR,MR5,2015/11/05,95,40.131,10683,58446,0.05,001730-37-6,96.0,MR5-1105-95
3668,MR,MR5,2015/11/05,95,40.131,10683,58446,0.05,002523-39-9,95.0,MR5-1105-95
3669,MR,MR5,2015/11/05,95,40.131,10683,58446,0.05,000000-00-0,94.0,MR5-1105-95
3670,MR,MR5,2015/11/05,96,40.179,10696,145042,0.12,001430-97-3,96.0,MR5-1105-96
3671,MR,MR5,2015/11/05,96,40.179,10696,145042,0.12,001730-37-6,97.0,MR5-1105-96
3672,MR,MR5,2015/11/05,97,40.352,10742,55275,0.05,001430-97-3,90.0,MR5-1105-97
3673,MR,MR5,2015/11/05,97,40.352,10742,55275,0.05,001730-37-6,93.0,MR5-1105-97
3674,MR,MR5,2015/11/05,98,40.659,10824,69546,0.06,001430-97-3,86.0,MR5-1105-98
3675,MR,MR5,2015/11/05,98,40.659,10824,69546,0.06,000000-00-0,93.0,MR5-1105-98
3676,MR,MR5,2015/11/05,100,42.32,11267,386554,0.32,000085-01-8,96.0,MR5-1105-100
3677,MR,MR5,2015/11/19,4,8.061,2128,78089,0.05,001708-29-8,87.0,MR5-1119-4
3678,MR,MR5,2015/11/19,4,8.061,2128,78089,0.05,004170-30-3,87.0,MR5-1119-4
3679,MR,MR5,2015/11/19,7,8.357,2207,2772462,1.87,000141-78-6,90.0,MR5-1119-7
3680,MR,MR5,2015/11/19,8,8.451,2232,590502,0.4,000109-99-9,86.0,MR5-1119-8
3681,MR,MR5,2015/11/19,10,8.691,2296,47913,0.03,000071-43-2,91.0,MR5-1119-10
3682,MR,MR5,2015/11/19,12,8.769,2317,555529,0.37,001115-11-3,90.0,MR5-1119-12
3683,MR,MR5,2015/11/19,12,8.769,2317,555529,0.37,000922-63-4,96.0,MR5-1119-12
3684,MR,MR5,2015/11/19,13,8.826,2332,1716003,1.15,000071-36-3,86.0,MR5-1119-13
3685,MR,MR5,2015/11/19,15,9.212,2435,7978627,5.37,000105-37-3,91.0,MR5-1119-15
3686,MR,MR5,2015/11/19,17,9.635,2548,1962607,1.32,000137-32-6,87.0,MR5-1119-17
3687,MR,MR5,2015/11/19,17,9.635,2548,1962607,1.32,034713-94-5,91.0,MR5-1119-17
3688,MR,MR5,2015/11/19,19,9.95,2632,346985,0.23,000108-88-3,94.0,MR5-1119-19
3689,MR,MR5,2015/11/19,21,10.149,2685,361524,0.24,000868-57-5,87.0,MR5-1119-21
3690,MR,MR5,2015/11/19,22,10.535,2788,19482525,13.11,000105-54-4,96.0,MR5-1119-22
3691,MR,MR5,2015/11/19,23,10.711,2835,2086685,1.4,000106-36-5,83.0,MR5-1119-23
3692,MR,MR5,2015/11/19,24,10.797,2858,9973302,6.71,000123-86-4,83.0,MR5-1119-24
3693,MR,MR5,2015/11/19,25,10.846,2871,3916839,2.64,000541-05-9,91.0,MR5-1119-25
3694,MR,MR5,2015/11/19,26,11.543,3057,27320012,18.38,007452-79-1,93.0,MR5-1119-26
3695,MR,MR5,2015/11/19,28,11.978,3173,319601,0.22,000108-38-3,95.0,MR5-1119-28
3696,MR,MR5,2015/11/19,28,11.978,3173,319601,0.22,000095-47-6,95.0,MR5-1119-28
3697,MR,MR5,2015/11/19,29,12.076,3199,631688,0.43,000111-27-3,78.0,MR5-1119-29
3698,MR,MR5,2015/11/19,30,12.226,3239,11785923,7.93,000624-41-9,83.0,MR5-1119-30
3699,MR,MR5,2015/11/19,31,12.567,3330,80820,0.05,000100-42-5,83.0,MR5-1119-31
3700,MR,MR5,2015/11/19,32,12.698,3365,4150029,2.79,000105-66-8,91.0,MR5-1119-32
3701,MR,MR5,2015/11/19,33,12.803,3393,458555,0.31,000539-82-2,96.0,MR5-1119-33
3702,MR,MR5,2015/11/19,34,12.987,3442,1413052,0.95,000590-01-2,90.0,MR5-1119-34
3703,MR,MR5,2015/11/19,36,13.155,3487,1510341,1.02,000628-63-7,83.0,MR5-1119-36
3704,MR,MR5,2015/11/19,36,13.155,3487,1510341,1.02,000123-92-2,78.0,MR5-1119-36
3705,MR,MR5,2015/11/19,37,13.328,3533,135294,0.09,000100-66-3,96.0,MR5-1119-37
3706,MR,MR5,2015/11/19,38,13.489,3576,142339,0.1,000106-70-7,86.0,MR5-1119-38
3707,MR,MR5,2015/11/19,39,13.924,3692,582616,0.39,005837-78-5,93.0,MR5-1119-39
3708,MR,MR5,2015/11/19,40,14.014,3716,9978167,6.71,037064-20-3,83.0,MR5-1119-40
3709,MR,MR5,2015/11/19,40,14.014,3716,9978167,6.71,015706-73-7,83.0,MR5-1119-40
3710,MR,MR5,2015/11/19,44,14.82,3931,317878,0.21,000105-68-0,86.0,MR5-1119-44
3711,MR,MR5,2015/11/19,44,14.82,3931,317878,0.21,054004-43-2,78.0,MR5-1119-44
3712,MR,MR5,2015/11/19,48,15.671,4158,9595396,6.46,000123-66-0,91.0,MR5-1119-48
3713,MR,MR5,2015/11/19,50,16.128,4280,7994906,5.38,000142-92-7,90.0,MR5-1119-50
3714,MR,MR5,2015/11/19,52,16.525,4386,39865,0.03,000138-86-3,91.0,MR5-1119-52
3715,MR,MR5,2015/11/19,52,16.525,4386,39865,0.03,005989-54-8,93.0,MR5-1119-52
3716,MR,MR5,2015/11/19,53,16.923,4492,86146,0.06,061692-83-9,80.0,MR5-1119-53
3717,MR,MR5,2015/11/19,53,16.923,4492,86146,0.06,001733-25-1,93.0,MR5-1119-53
3718,MR,MR5,2015/11/19,54,17.009,4515,3195967,2.15,015706-73-7,90.0,MR5-1119-54
3719,MR,MR5,2015/11/19,56,17.579,4667,230771,0.16,000540-18-1,83.0,MR5-1119-56
3720,MR,MR5,2015/11/19,56,17.579,4667,230771,0.16,051115-64-1,90.0,MR5-1119-56
3721,MR,MR5,2015/11/19,56,17.579,4667,230771,0.16,000106-27-4,90.0,MR5-1119-56
3722,MR,MR5,2015/11/19,57,18.79,4990,2076362,1.4,000626-77-7,91.0,MR5-1119-57
3723,MR,MR5,2015/11/19,58,18.936,5029,276832,0.19,000106-30-9,90.0,MR5-1119-58
3724,MR,MR5,2015/11/19,59,19.067,5064,641798,0.43,002445-78-5,90.0,MR5-1119-59
3725,MR,MR5,2015/11/19,60,19.172,5092,412592,0.28,002445-76-3,90.0,MR5-1119-60
3726,MR,MR5,2015/11/19,66,21.995,5845,1243208,0.84,000626-82-4,90.0,MR5-1119-66
3727,MR,MR5,2015/11/19,67,22.231,5908,610409,0.41,000106-32-1,95.0,MR5-1119-67
3728,MR,MR5,2015/11/19,68,23.487,6243,1922771,1.29,999145-36-1,91.0,MR5-1119-68
3729,MR,MR5,2015/11/19,68,23.487,6243,1922771,1.29,999145-36-2,91.0,MR5-1119-68
3730,MR,MR5,2015/11/19,68,23.487,6243,1922771,1.29,010032-15-2,83.0,MR5-1119-68
3731,MR,MR5,2015/11/19,69,24.011,6383,69086,0.05,999145-27-2,86.0,MR5-1119-69
3732,MR,MR5,2015/11/19,69,24.011,6383,69086,0.05,002198-61-0,80.0,MR5-1119-69
3733,MR,MR5,2015/11/19,73,28.259,7516,118894,0.08,006378-65-0,91.0,MR5-1119-73
3734,MR,MR5,2015/11/19,74,28.491,7578,33365,0.02,000629-59-4,93.0,MR5-1119-74
3735,MR,MR5,2015/11/19,75,31.936,8497,342479,0.23,000502-61-4,98.0,MR5-1119-75
3736,MR,MR5,2015/11/19,77,37.21,9904,62858,0.04,001430-97-3,93.0,MR5-1119-77
3737,MR,MR5,2015/11/19,77,37.21,9904,62858,0.04,002523-39-9,95.0,MR5-1119-77
3738,MR,MR5,2015/11/19,77,37.21,9904,62858,0.04,001730-37-6,93.0,MR5-1119-77
3739,MR,MR5,2015/11/19,78,37.694,10033,30000,0.02,001430-97-3,89.0,MR5-1119-78
3740,MR,MR5,2015/11/19,78,37.694,10033,30000,0.02,000000-00-0,89.0,MR5-1119-78
3741,MR,MR5,2015/11/19,78,37.694,10033,30000,0.02,002523-37-7,95.0,MR5-1119-78
3742,MR,MR5,2015/11/19,79,39.321,10467,215688,0.15,000120-12-7,93.0,MR5-1119-79
3743,MR,MR5,2015/11/19,79,39.321,10467,215688,0.15,000085-01-8,94.0,MR5-1119-79
3744,MR,MR5,2015/12/21,9,8.931,2360,885532,2.06,000141-78-6,86.0,MR5-1221-9
3745,MR,MR5,2015/12/21,10,9.092,2403,779310,1.81,000109-99-9,80.0,MR5-1221-10
3746,MR,MR5,2015/12/21,12,9.478,2506,57936,0.13,000071-43-2,91.0,MR5-1221-12
3747,MR,MR5,2015/12/21,13,9.545,2524,475987,1.11,000071-36-3,90.0,MR5-1221-13
3748,MR,MR5,2015/12/21,16,10.254,2713,768106,1.79,000105-37-3,91.0,MR5-1221-16
3749,MR,MR5,2015/12/21,18,10.468,2770,120703,0.28,000623-42-7,81.0,MR5-1221-18
3750,MR,MR5,2015/12/21,20,10.696,2831,245371,0.57,000123-51-3,90.0,MR5-1221-20
3751,MR,MR5,2015/12/21,21,10.756,2847,966130,2.25,000137-32-6,83.0,MR5-1221-21
3752,MR,MR5,2015/12/21,21,10.756,2847,966130,2.25,034713-94-5,91.0,MR5-1221-21
3753,MR,MR5,2015/12/21,22,11.217,2970,90031,0.21,000097-62-1,90.0,MR5-1221-22
3754,MR,MR5,2015/12/21,23,11.367,3010,273702,0.64,000108-88-3,93.0,MR5-1221-23
3755,MR,MR5,2015/12/21,25,11.618,3077,277568,0.65,000868-57-5,90.0,MR5-1221-25
3756,MR,MR5,2015/12/21,26,11.821,3131,100329,0.23,000105-58-8,78.0,MR5-1221-26
3757,MR,MR5,2015/12/21,27,12.181,3227,3470109,8.07,000105-54-4,95.0,MR5-1221-27
3758,MR,MR5,2015/12/21,29,12.544,3324,664650,1.55,000123-86-4,90.0,MR5-1221-29
3759,MR,MR5,2015/12/21,30,12.702,3366,3342515,7.77,000541-05-9,91.0,MR5-1221-30
3760,MR,MR5,2015/12/21,32,13.553,3593,11361984,26.42,007452-79-1,91.0,MR5-1221-32
3761,MR,MR5,2015/12/21,33,13.901,3686,75492,0.18,000100-41-4,76.0,MR5-1221-33
3762,MR,MR5,2015/12/21,33,13.901,3686,75492,0.18,000000-00-0,76.0,MR5-1221-33
3763,MR,MR5,2015/12/21,36,14.441,3830,1279934,2.98,000624-41-9,90.0,MR5-1221-36
3764,MR,MR5,2015/12/21,38,14.808,3928,2087469,4.85,000100-42-5,97.0,MR5-1221-38
3765,MR,MR5,2015/12/21,38,14.808,3928,2087469,4.85,000694-87-1,96.0,MR5-1221-38
3766,MR,MR5,2015/12/21,39,15.048,3992,279738,0.65,000105-66-8,91.0,MR5-1221-39
3767,MR,MR5,2015/12/21,40,15.142,4017,111978,0.26,000539-82-2,94.0,MR5-1221-40
3768,MR,MR5,2015/12/21,43,15.937,4229,162429,0.38,000106-70-7,90.0,MR5-1221-43
3769,MR,MR5,2015/12/21,44,16.473,4372,64747,0.15,055514-48-2,90.0,MR5-1221-44
3770,MR,MR5,2015/12/21,45,16.66,4422,1388173,3.23,037064-20-3,83.0,MR5-1221-45
3771,MR,MR5,2015/12/21,45,16.66,4422,1388173,3.23,010032-15-2,78.0,MR5-1221-45
3772,MR,MR5,2015/12/21,47,17.196,4565,87087,0.2,000100-52-7,83.0,MR5-1221-47
3773,MR,MR5,2015/12/21,52,18.418,4891,127134,0.3,000109-21-7,90.0,MR5-1221-52
3774,MR,MR5,2015/12/21,53,18.49,4910,1609329,3.74,000556-67-2,78.0,MR5-1221-53
3775,MR,MR5,2015/12/21,54,18.535,4922,2621356,6.09,000123-66-0,94.0,MR5-1221-54
3776,MR,MR5,2015/12/21,56,19.037,5056,1453878,3.38,000142-92-7,90.0,MR5-1221-56
3777,MR,MR5,2015/12/21,57,19.292,5124,33462,0.08,000100-84-5,76.0,MR5-1221-57
3778,MR,MR5,2015/12/21,59,19.61,5209,147450,0.34,000138-86-3,98.0,MR5-1221-59
3779,MR,MR5,2015/12/21,60,20.075,5333,376029,0.87,015706-73-7,90.0,MR5-1221-60
3780,MR,MR5,2015/12/21,62,20.683,5495,45961,0.11,000540-18-1,78.0,MR5-1221-62
3781,MR,MR5,2015/12/21,63,21.991,5844,207114,0.48,000626-77-7,91.0,MR5-1221-63
3782,MR,MR5,2015/12/21,64,22.115,5877,114509,0.27,000106-30-9,90.0,MR5-1221-64
3783,MR,MR5,2015/12/21,66,22.332,5935,193773,0.45,002445-78-5,78.0,MR5-1221-66
3784,MR,MR5,2015/12/21,73,25.62,6812,311987,0.73,000106-32-1,87.0,MR5-1221-73
3785,MR,MR5,2015/12/21,74,26.988,7177,336858,0.78,010032-15-2,78.0,MR5-1221-74
3786,MR,MR5,2015/12/21,81,35.715,9505,266368,0.62,000502-61-4,93.0,MR5-1221-81
3787,MR,MR5,2015/12/21,88,43.313,11532,173079,0.4,000085-01-8,95.0,MR5-1221-88
3788,MR,MR5,2015/12/11,8,8.953,2366,4205174,2.98,000141-78-6,90.0,MR5-1211-8
3789,MR,MR5,2015/12/11,10,9.118,2410,1022135,0.73,000109-99-9,86.0,MR5-1211-10
3790,MR,MR5,2015/12/11,11,9.504,2513,126020,0.09,010420-90-3,91.0,MR5-1211-11
3791,MR,MR5,2015/12/11,11,9.504,2513,126020,0.09,000071-43-2,91.0,MR5-1211-11
3792,MR,MR5,2015/12/11,13,9.609,2541,2445794,1.74,000071-36-3,86.0,MR5-1211-13
3793,MR,MR5,2015/12/11,16,10.291,2723,6229609,4.42,000105-37-3,91.0,MR5-1211-16
3794,MR,MR5,2015/12/11,18,10.501,2779,858363,0.61,000623-42-7,93.0,MR5-1211-18
3795,MR,MR5,2015/12/11,20,10.767,2850,251041,0.18,000123-51-3,78.0,MR5-1211-20
3796,MR,MR5,2015/12/11,21,10.824,2865,2268601,1.61,001565-80-6,83.0,MR5-1211-21
3797,MR,MR5,2015/12/11,21,10.824,2865,2268601,1.61,000137-32-6,87.0,MR5-1211-21
3798,MR,MR5,2015/12/11,21,10.824,2865,2268601,1.61,034713-94-5,91.0,MR5-1211-21
3799,MR,MR5,2015/12/11,22,11.255,2980,199039,0.14,000097-62-1,91.0,MR5-1211-22
3800,MR,MR5,2015/12/11,23,11.401,3019,309443,0.22,000108-88-3,93.0,MR5-1211-23
3801,MR,MR5,2015/12/11,25,11.585,3068,168621,0.12,000123-86-4,78.0,MR5-1211-25
3802,MR,MR5,2015/12/11,25,11.585,3068,168621,0.12,000110-19-0,78.0,MR5-1211-25
3803,MR,MR5,2015/12/11,26,11.656,3087,915679,0.65,000868-57-5,90.0,MR5-1211-26
3804,MR,MR5,2015/12/11,28,12.233,3241,21119533,14.98,000105-54-4,95.0,MR5-1211-28
3805,MR,MR5,2015/12/11,29,12.469,3304,1204157,0.85,000106-36-5,78.0,MR5-1211-29
3806,MR,MR5,2015/12/11,30,12.586,3335,6016014,4.27,000123-86-4,90.0,MR5-1211-30
3807,MR,MR5,2015/12/11,31,12.739,3376,3463041,2.46,000541-05-9,91.0,MR5-1211-31
3808,MR,MR5,2015/12/11,33,13.613,3609,30567544,21.69,007452-79-1,91.0,MR5-1211-33
3809,MR,MR5,2015/12/11,37,14.486,3842,6484020,4.6,000624-41-9,83.0,MR5-1211-37
3810,MR,MR5,2015/12/11,38,14.857,3941,979568,0.7,000100-42-5,96.0,MR5-1211-38
3811,MR,MR5,2015/12/11,39,15.09,4003,2592220,1.84,000105-66-8,91.0,MR5-1211-39
3812,MR,MR5,2015/12/11,40,15.187,4029,683481,0.48,000539-82-2,93.0,MR5-1211-40
3813,MR,MR5,2015/12/11,41,15.434,4095,794458,0.56,000590-01-2,90.0,MR5-1211-41
3814,MR,MR5,2015/12/11,42,15.626,4146,1181679,0.84,000628-63-7,78.0,MR5-1211-42
3815,MR,MR5,2015/12/11,42,15.626,4146,1181679,0.84,000123-92-2,78.0,MR5-1211-42
3816,MR,MR5,2015/12/11,43,15.982,4241,665336,0.47,000106-70-7,93.0,MR5-1211-43
3817,MR,MR5,2015/12/11,44,16.514,4383,488901,0.35,005837-78-5,90.0,MR5-1211-44
3818,MR,MR5,2015/12/11,44,16.514,4383,488901,0.35,055514-48-2,94.0,MR5-1211-44
3819,MR,MR5,2015/12/11,45,16.713,4436,6543242,4.64,037064-20-3,83.0,MR5-1211-45
3820,MR,MR5,2015/12/11,48,17.624,4679,199729,0.14,000105-68-0,90.0,MR5-1211-48
3821,MR,MR5,2015/12/11,48,17.624,4679,199729,0.14,054004-43-2,83.0,MR5-1211-48
3822,MR,MR5,2015/12/11,49,17.984,4775,138039,0.1,999059-80-5,90.0,MR5-1211-49
3823,MR,MR5,2015/12/11,49,17.984,4775,138039,0.1,999059-80-6,90.0,MR5-1211-49
3824,MR,MR5,2015/12/11,50,18.193,4831,87212,0.06,000110-93-0,95.0,MR5-1211-50
3825,MR,MR5,2015/12/11,51,18.467,4904,1260374,0.89,000109-21-7,90.0,MR5-1211-51
3826,MR,MR5,2015/12/11,52,18.531,4921,1925573,1.37,000556-67-2,91.0,MR5-1211-52
3827,MR,MR5,2015/12/11,53,18.598,4939,9457308,6.71,000123-66-0,95.0,MR5-1211-53
3828,MR,MR5,2015/12/11,55,19.093,5071,5882405,4.17,000142-92-7,90.0,MR5-1211-55
3829,MR,MR5,2015/12/11,56,19.659,5222,98766,0.07,000138-86-3,98.0,MR5-1211-56
3830,MR,MR5,2015/12/11,56,19.659,5222,98766,0.07,005989-54-8,98.0,MR5-1211-56
3831,MR,MR5,2015/12/11,57,19.944,5298,47012,0.03,061692-83-9,81.0,MR5-1211-57
3832,MR,MR5,2015/12/11,58,20.128,5347,2323763,1.65,015706-73-7,90.0,MR5-1211-58
3833,MR,MR5,2015/12/11,60,20.735,5509,237951,0.17,000540-18-1,90.0,MR5-1211-60
3834,MR,MR5,2015/12/11,60,20.735,5509,237951,0.17,051115-64-1,90.0,MR5-1211-60
3835,MR,MR5,2015/12/11,60,20.735,5509,237951,0.17,000106-27-4,90.0,MR5-1211-60
3836,MR,MR5,2015/12/11,62,22.043,5858,878816,0.62,000626-77-7,90.0,MR5-1211-62
3837,MR,MR5,2015/12/11,63,22.167,5891,309710,0.22,000106-30-9,93.0,MR5-1211-63
3838,MR,MR5,2015/12/11,65,22.384,5949,816414,0.58,002445-78-5,90.0,MR5-1211-65
3839,MR,MR5,2015/12/11,68,23.622,6279,140063,0.1,068039-26-9,90.0,MR5-1211-68
3840,MR,MR5,2015/12/11,71,24.81,6596,31573,0.02,000093-89-0,90.0,MR5-1211-71
3841,MR,MR5,2015/12/11,72,25.47,6772,406785,0.29,000626-82-4,80.0,MR5-1211-72
3842,MR,MR5,2015/12/11,73,25.676,6827,570746,0.4,000106-32-1,87.0,MR5-1211-73
3843,MR,MR5,2015/12/11,74,26.819,7132,35431,0.03,000556-67-2,83.0,MR5-1211-74
3844,MR,MR5,2015/12/11,75,27.048,7193,1193817,0.85,999145-36-1,91.0,MR5-1211-75
3845,MR,MR5,2015/12/11,75,27.048,7193,1193817,0.85,999145-36-2,83.0,MR5-1211-75
3846,MR,MR5,2015/12/11,75,27.048,7193,1193817,0.85,010032-15-2,90.0,MR5-1211-75
3847,MR,MR5,2015/12/11,77,30.095,8006,160612,0.11,053044-27-2,78.0,MR5-1211-77
3848,MR,MR5,2015/12/11,79,35.767,9519,144977,0.1,000502-61-4,94.0,MR5-1211-79
3849,MR,MR5,2015/12/11,80,38.425,10228,100774,0.07,999420-40-5,90.0,MR5-1211-80
3850,MR,MR5,2015/12/11,82,41.225,10975,94171,0.07,001430-97-3,97.0,MR5-1211-82
3851,MR,MR5,2015/12/11,82,41.225,10975,94171,0.07,001730-37-6,96.0,MR5-1211-82
3852,MR,MR5,2015/12/11,83,41.405,11023,36525,0.03,001430-97-3,98.0,MR5-1211-83
3853,MR,MR5,2015/12/11,83,41.405,11023,36525,0.03,001730-37-6,98.0,MR5-1211-83
3854,MR,MR5,2015/12/11,84,41.712,11105,53377,0.04,001430-97-3,97.0,MR5-1211-84
3855,MR,MR5,2015/12/11,84,41.712,11105,53377,0.04,001730-37-6,95.0,MR5-1211-84
3856,MR,MR5,2015/12/11,85,43.362,11545,281819,0.2,000120-12-7,95.0,MR5-1211-85
3857,MR,MR5,2015/12/11,85,43.362,11545,281819,0.2,000085-01-8,96.0,MR5-1211-85
3858,MR,MR5,2015/12/11,86,54.582,14538,1534590,1.09,000646-31-1,98.0,MR5-1211-86
3859,MR,MR5,2015/12/11,86,54.582,14538,1534590,1.09,000629-97-0,98.0,MR5-1211-86
3860,MR,MR5,2015/12/11,86,54.582,14538,1534590,1.09,000112-95-8,99.0,MR5-1211-86
3861,MR,MR5,2015/12/14,8,8.945,2364,3327320,3.25,000141-78-6,90.0,MR5-1214-8
3862,MR,MR5,2015/12/14,9,9.107,2407,794616,0.78,000109-99-9,80.0,MR5-1214-9
3863,MR,MR5,2015/12/14,11,9.493,2510,67688,0.07,000071-43-2,94.0,MR5-1214-11
3864,MR,MR5,2015/12/14,13,9.59,2536,1735462,1.7,000071-36-3,86.0,MR5-1214-13
3865,MR,MR5,2015/12/14,16,10.272,2718,3862744,3.78,000105-37-3,91.0,MR5-1214-16
3866,MR,MR5,2015/12/14,18,10.486,2775,505416,0.49,000623-42-7,93.0,MR5-1214-18
3867,MR,MR5,2015/12/14,20,10.73,2840,260251,0.25,000123-51-3,86.0,MR5-1214-20
3868,MR,MR5,2015/12/14,21,10.79,2856,1630388,1.59,001565-80-6,83.0,MR5-1214-21
3869,MR,MR5,2015/12/14,21,10.79,2856,1630388,1.59,034713-94-5,83.0,MR5-1214-21
3870,MR,MR5,2015/12/14,23,11.236,2975,162844,0.16,000097-62-1,91.0,MR5-1214-23
3871,MR,MR5,2015/12/14,24,11.386,3015,329468,0.32,000108-88-3,93.0,MR5-1214-24
3872,MR,MR5,2015/12/14,27,11.641,3083,711819,0.7,000868-57-5,90.0,MR5-1214-27
3873,MR,MR5,2015/12/14,28,11.839,3136,171253,0.17,000105-58-8,78.0,MR5-1214-28
3874,MR,MR5,2015/12/14,29,12.207,3234,13941871,13.63,000105-54-4,95.0,MR5-1214-29
3875,MR,MR5,2015/12/14,31,12.563,3329,3443304,3.37,000123-86-4,83.0,MR5-1214-31
3876,MR,MR5,2015/12/14,32,12.724,3372,3643089,3.56,000541-05-9,90.0,MR5-1214-32
3877,MR,MR5,2015/12/14,33,13.444,3564,143882,0.14,000623-70-1,90.0,MR5-1214-33
3878,MR,MR5,2015/12/14,33,13.444,3564,143882,0.14,010544-63-5,90.0,MR5-1214-33
