,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
267,CU,CU3,2015/11/25,54,23.955,6368,81185,0.3,999145-27-2,91.0,CU3-1125-54
268,CU,CU3,2015/11/25,55,24.663,6557,11232,0.04,004200-95-7,17.0,CU3-1125-55
269,CU,CU3,2015/11/25,56,25.124,6680,33544,0.12,999266-23-1,12.0,CU3-1125-56
270,CU,CU3,2015/11/25,56,25.124,6680,33544,0.12,000078-94-4,9.0,CU3-1125-56
271,CU,CU3,2015/11/25,56,25.124,6680,33544,0.12,000105-79-3,25.0,CU3-1125-56
272,CU,CU3,2015/11/25,57,26.354,7008,62612,0.23,999733-96-4,53.0,CU3-1125-57
273,CU,CU3,2015/11/25,57,26.354,7008,62612,0.23,053044-27-2,50.0,CU3-1125-57
274,CU,CU3,2015/11/25,57,26.354,7008,62612,0.23,017995-44-7,47.0,CU3-1125-57
275,CU,CU3,2015/11/25,58,28.198,7500,69025,0.25,006378-65-0,91.0,CU3-1125-58
276,CU,CU3,2015/11/25,59,31.887,8484,92750,0.34,000502-61-4,81.0,CU3-1125-59
277,CU,CU3,2015/11/25,60,34.421,9160,23434,0.09,000150-86-7,47.0,CU3-1125-60
278,CU,CU3,2015/11/25,60,34.421,9160,23434,0.09,026562-24-3,47.0,CU3-1125-60
279,CU,CU3,2015/11/25,61,35.19,9365,27660,0.1,999310-75-3,9.0,CU3-1125-61
280,CU,CU3,2015/11/25,61,35.19,9365,27660,0.1,010519-20-7,9.0,CU3-1125-61
281,CU,CU3,2015/11/25,61,35.19,9365,27660,0.1,014011-60-0,9.0,CU3-1125-61
282,CU,CU3,2015/11/25,62,37.098,9874,21031,0.08,001430-97-3,90.0,CU3-1125-62
283,CU,CU3,2015/11/25,62,37.098,9874,21031,0.08,001730-37-6,90.0,CU3-1125-62
284,CU,CU3,2015/11/25,62,37.098,9874,21031,0.08,002523-37-7,96.0,CU3-1125-62
285,CU,CU3,2015/11/25,63,37.165,9892,50406,0.18,001430-97-3,96.0,CU3-1125-63
286,CU,CU3,2015/11/25,63,37.165,9892,50406,0.18,001730-37-6,95.0,CU3-1125-63
287,CU,CU3,2015/11/25,64,37.634,10017,27246,0.1,001430-97-3,81.0,CU3-1125-64
288,CU,CU3,2015/11/25,64,37.634,10017,27246,0.1,002523-37-7,76.0,CU3-1125-64
289,CU,CU3,2015/11/25,65,39.268,10453,145005,0.53,000085-01-8,96.0,CU3-1125-65
290,CU,CU3,2015/12/17,1,2.22,570,97086,0.14,000124-38-9,4.0,CU3-1217-1
291,CU,CU3,2015/12/17,2,2.344,603,191885,0.27,000124-38-9,4.0,CU3-1217-2
292,CU,CU3,2015/12/17,3,7.847,2071,85825,0.12,999012-78-6,36.0,CU3-1217-3
293,CU,CU3,2015/12/17,3,7.847,2071,85825,0.12,000626-93-7,33.0,CU3-1217-3
294,CU,CU3,2015/12/17,4,8.447,2231,34294,0.05,000071-23-8,59.0,CU3-1217-4
295,CU,CU3,2015/12/17,5,8.541,2256,92862,0.13,001191-99-7,74.0,CU3-1217-5
296,CU,CU3,2015/12/17,6,8.687,2295,83813,0.12,000123-72-8,72.0,CU3-1217-6
297,CU,CU3,2015/12/17,7,8.769,2317,45056,0.06,999464-89-4,38.0,CU3-1217-7
298,CU,CU3,2015/12/17,7,8.769,2317,45056,0.06,001787-09-3,36.0,CU3-1217-7
299,CU,CU3,2015/12/17,7,8.769,2317,45056,0.06,000563-63-3,28.0,CU3-1217-7
300,CU,CU3,2015/12/17,8,8.912,2355,496184,0.7,000141-78-6,90.0,CU3-1217-8
301,CU,CU3,2015/12/17,9,9.009,2381,31027,0.04,999006-02-2,58.0,CU3-1217-9
302,CU,CU3,2015/12/17,9,9.009,2381,31027,0.04,000628-80-8,64.0,CU3-1217-9
303,CU,CU3,2015/12/17,9,9.009,2381,31027,0.04,000628-28-4,59.0,CU3-1217-9
304,CU,CU3,2015/12/17,10,9.062,2395,511653,0.72,000109-99-9,90.0,CU3-1217-10
305,CU,CU3,2015/12/17,11,9.467,2503,41767,0.06,000071-43-2,91.0,CU3-1217-11
306,CU,CU3,2015/12/17,12,9.508,2514,437650,0.62,000071-36-3,80.0,CU3-1217-12
307,CU,CU3,2015/12/17,13,9.564,2529,243350,0.34,001708-31-2,62.0,CU3-1217-13
308,CU,CU3,2015/12/17,13,9.564,2529,243350,0.34,000497-03-0,60.0,CU3-1217-13
309,CU,CU3,2015/12/17,13,9.564,2529,243350,0.34,000922-63-4,93.0,CU3-1217-13
310,CU,CU3,2015/12/17,14,9.864,2609,77229,0.11,007289-51-2,78.0,CU3-1217-14
311,CU,CU3,2015/12/17,14,9.864,2609,77229,0.11,062016-48-2,91.0,CU3-1217-14
312,CU,CU3,2015/12/17,14,9.864,2609,77229,0.11,000627-59-8,50.0,CU3-1217-14
313,CU,CU3,2015/12/17,15,9.999,2645,34255,0.05,001066-42-8,38.0,CU3-1217-15
314,CU,CU3,2015/12/17,15,9.999,2645,34255,0.05,999260-21-4,14.0,CU3-1217-15
315,CU,CU3,2015/12/17,16,10.246,2711,239786,0.34,000105-37-3,91.0,CU3-1217-16
316,CU,CU3,2015/12/17,17,10.291,2723,632354,0.89,000109-60-4,78.0,CU3-1217-17
317,CU,CU3,2015/12/17,18,10.737,2842,807768,1.14,001565-80-6,83.0,CU3-1217-18
318,CU,CU3,2015/12/17,18,10.737,2842,807768,1.14,000137-32-6,83.0,CU3-1217-18
319,CU,CU3,2015/12/17,18,10.737,2842,807768,1.14,034713-94-5,83.0,CU3-1217-18
320,CU,CU3,2015/12/17,19,10.872,2878,25429,0.04,000110-89-4,59.0,CU3-1217-19
321,CU,CU3,2015/12/17,20,11.06,2928,25802,0.04,017679-93-5,87.0,CU3-1217-20
322,CU,CU3,2015/12/17,20,11.06,2928,25802,0.04,024587-26-6,94.0,CU3-1217-20
323,CU,CU3,2015/12/17,20,11.06,2928,25802,0.04,019264-50-7,87.0,CU3-1217-20
324,CU,CU3,2015/12/17,21,11.217,2970,20455,0.03,000097-62-1,68.0,CU3-1217-21
325,CU,CU3,2015/12/17,22,11.356,3007,229478,0.32,000108-88-3,94.0,CU3-1217-22
326,CU,CU3,2015/12/17,23,11.536,3055,136598,0.19,000110-19-0,83.0,CU3-1217-23
327,CU,CU3,2015/12/17,24,11.629,3080,33681,0.05,000868-57-5,64.0,CU3-1217-24
328,CU,CU3,2015/12/17,25,12.173,3225,2305104,3.26,000105-54-4,95.0,CU3-1217-25
329,CU,CU3,2015/12/17,26,12.42,3291,235666,0.33,000106-36-5,83.0,CU3-1217-26
330,CU,CU3,2015/12/17,27,12.529,3320,9279670,13.13,000123-86-4,83.0,CU3-1217-27
331,CU,CU3,2015/12/17,28,12.694,3364,3011326,4.26,000541-05-9,91.0,CU3-1217-28
332,CU,CU3,2015/12/17,29,13.545,3591,3007999,4.26,007452-79-1,91.0,CU3-1217-29
333,CU,CU3,2015/12/17,30,13.751,3646,33672,0.05,000625-51-4,53.0,CU3-1217-30
334,CU,CU3,2015/12/17,30,13.751,3646,33672,0.05,000644-49-5,47.0,CU3-1217-30
335,CU,CU3,2015/12/17,31,13.909,3688,26480,0.04,000106-42-3,10.0,CU3-1217-31
336,CU,CU3,2015/12/17,31,13.909,3688,26480,0.04,000095-47-6,10.0,CU3-1217-31
337,CU,CU3,2015/12/17,31,13.909,3688,26480,0.04,004665-68-3,12.0,CU3-1217-31
338,CU,CU3,2015/12/17,32,14.122,3745,405246,0.57,000108-38-3,95.0,CU3-1217-32
339,CU,CU3,2015/12/17,32,14.122,3745,405246,0.57,000106-42-3,95.0,CU3-1217-32
340,CU,CU3,2015/12/17,33,14.441,3830,18631633,26.36,000624-41-9,83.0,CU3-1217-33
341,CU,CU3,2015/12/17,34,14.823,3932,72571,0.1,000100-42-5,38.0,CU3-1217-34
342,CU,CU3,2015/12/17,35,15.037,3989,820017,1.16,000105-66-8,91.0,CU3-1217-35
343,CU,CU3,2015/12/17,36,15.374,4079,817134,1.16,000590-01-2,90.0,CU3-1217-36
344,CU,CU3,2015/12/17,37,15.569,4131,839853,1.19,000628-63-7,78.0,CU3-1217-37
345,CU,CU3,2015/12/17,38,16.476,4373,24110,0.03,005837-78-5,72.0,CU3-1217-38
346,CU,CU3,2015/12/17,38,16.476,4373,24110,0.03,055514-48-2,81.0,CU3-1217-38
347,CU,CU3,2015/12/17,39,16.656,4421,1491555,2.11,015706-73-7,83.0,CU3-1217-39
348,CU,CU3,2015/12/17,40,16.908,4488,106913,0.15,000097-87-0,90.0,CU3-1217-40
349,CU,CU3,2015/12/17,41,16.979,4507,44821,0.06,999207-67-0,30.0,CU3-1217-41
350,CU,CU3,2015/12/17,41,16.979,4507,44821,0.06,000109-21-7,14.0,CU3-1217-41
351,CU,CU3,2015/12/17,41,16.979,4507,44821,0.06,006306-34-9,22.0,CU3-1217-41
352,CU,CU3,2015/12/17,42,17.196,4565,69104,0.1,000100-52-7,43.0,CU3-1217-42
353,CU,CU3,2015/12/17,42,17.196,4565,69104,0.1,000098-82-8,35.0,CU3-1217-42
354,CU,CU3,2015/12/17,43,17.56,4662,198689,0.28,000105-68-0,86.0,CU3-1217-43
355,CU,CU3,2015/12/17,43,17.56,4662,198689,0.28,054004-43-2,83.0,CU3-1217-43
356,CU,CU3,2015/12/17,44,18.13,4814,29873,0.04,000110-93-0,46.0,CU3-1217-44
357,CU,CU3,2015/12/17,44,18.13,4814,29873,0.04,026118-97-8,46.0,CU3-1217-44
358,CU,CU3,2015/12/17,45,18.4,4886,2269658,3.21,000109-21-7,91.0,CU3-1217-45
359,CU,CU3,2015/12/17,46,18.482,4908,1423012,2.01,000141-63-9,64.0,CU3-1217-46
360,CU,CU3,2015/12/17,46,18.482,4908,1423012,2.01,000556-67-2,64.0,CU3-1217-46
361,CU,CU3,2015/12/17,47,18.531,4921,1557829,2.2,000123-66-0,93.0,CU3-1217-47
362,CU,CU3,2015/12/17,48,18.666,4957,147459,0.21,002445-67-2,64.0,CU3-1217-48
363,CU,CU3,2015/12/17,49,18.827,5000,39230,0.06,999145-46-4,38.0,CU3-1217-49
364,CU,CU3,2015/12/17,49,18.827,5000,39230,0.06,000624-54-4,47.0,CU3-1217-49
365,CU,CU3,2015/12/17,49,18.827,5000,39230,0.06,999145-46-3,38.0,CU3-1217-49
366,CU,CU3,2015/12/17,50,19.029,5054,5715606,8.09,000142-92-7,90.0,CU3-1217-50
367,CU,CU3,2015/12/17,51,19.239,5110,64371,0.09,000100-45-8,50.0,CU3-1217-51
368,CU,CU3,2015/12/17,52,19.599,5206,44674,0.06,000138-86-3,96.0,CU3-1217-52
369,CU,CU3,2015/12/17,52,19.599,5206,44674,0.06,005989-54-8,96.0,CU3-1217-52
370,CU,CU3,2015/12/17,53,20.064,5330,3796322,5.37,015706-73-7,90.0,CU3-1217-53
371,CU,CU3,2015/12/17,54,20.667,5491,287505,0.41,000540-18-1,90.0,CU3-1217-54
372,CU,CU3,2015/12/17,54,20.667,5491,287505,0.41,051115-64-1,90.0,CU3-1217-54
373,CU,CU3,2015/12/17,54,20.667,5491,287505,0.41,000106-27-4,90.0,CU3-1217-54
374,CU,CU3,2015/12/17,55,21.979,5841,972624,1.38,000626-77-7,90.0,CU3-1217-55
375,CU,CU3,2015/12/17,56,22.111,5876,38059,0.05,000106-30-9,53.0,CU3-1217-56
376,CU,CU3,2015/12/17,57,22.321,5932,1054184,1.49,002445-78-5,83.0,CU3-1217-57
377,CU,CU3,2015/12/17,58,22.662,6023,40161,0.06,999407-68-5,53.0,CU3-1217-58
378,CU,CU3,2015/12/17,58,22.662,6023,40161,0.06,068595-69-7,50.0,CU3-1217-58
379,CU,CU3,2015/12/17,58,22.662,6023,40161,0.06,325728-88-9,49.0,CU3-1217-58
380,CU,CU3,2015/12/17,59,23.558,6262,157919,0.22,068039-26-9,91.0,CU3-1217-59
381,CU,CU3,2015/12/17,60,23.895,6352,103584,0.15,002349-07-7,64.0,CU3-1217-60
382,CU,CU3,2015/12/17,61,23.985,6376,42798,0.06,000626-82-4,50.0,CU3-1217-61
383,CU,CU3,2015/12/17,61,23.985,6376,42798,0.06,000105-79-3,72.0,CU3-1217-61
384,CU,CU3,2015/12/17,62,24.131,6415,391953,0.55,000000-00-0,53.0,CU3-1217-62
385,CU,CU3,2015/12/17,62,24.131,6415,391953,0.55,055471-01-7,59.0,CU3-1217-62
386,CU,CU3,2015/12/17,62,24.131,6415,391953,0.55,055638-45-4,59.0,CU3-1217-62
387,CU,CU3,2015/12/17,63,25.398,6753,2404295,3.4,000626-82-4,86.0,CU3-1217-63
388,CU,CU3,2015/12/17,64,25.616,6811,128529,0.18,000106-32-1,91.0,CU3-1217-64
389,CU,CU3,2015/12/17,65,26.984,7176,1902532,2.69,999145-36-1,58.0,CU3-1217-65
390,CU,CU3,2015/12/17,65,26.984,7176,1902532,2.69,999145-36-2,53.0,CU3-1217-65
391,CU,CU3,2015/12/17,65,26.984,7176,1902532,2.69,010032-15-2,58.0,CU3-1217-65
392,CU,CU3,2015/12/17,66,27.524,7320,181306,0.26,002601-13-0,91.0,CU3-1217-66
393,CU,CU3,2015/12/17,66,27.524,7320,181306,0.26,002198-61-0,90.0,CU3-1217-66
394,CU,CU3,2015/12/17,67,28.735,7643,33222,0.05,002210-07-3,12.0,CU3-1217-67
395,CU,CU3,2015/12/17,67,28.735,7643,33222,0.05,000626-82-4,22.0,CU3-1217-67
396,CU,CU3,2015/12/17,67,28.735,7643,33222,0.05,001121-92-2,16.0,CU3-1217-67
397,CU,CU3,2015/12/17,68,28.858,7676,20764,0.03,003623-05-0,9.0,CU3-1217-68
398,CU,CU3,2015/12/17,68,28.858,7676,20764,0.03,000087-79-6,10.0,CU3-1217-68
399,CU,CU3,2015/12/17,69,30.039,7991,34542,0.05,053044-27-2,56.0,CU3-1217-69
400,CU,CU3,2015/12/17,69,30.039,7991,34542,0.05,999555-66-9,50.0,CU3-1217-69
401,CU,CU3,2015/12/17,70,31.917,8492,128995,0.18,006378-65-0,91.0,CU3-1217-70
402,CU,CU3,2015/12/17,71,33.889,9018,19510,0.03,999311-61-8,43.0,CU3-1217-71
403,CU,CU3,2015/12/17,71,33.889,9018,19510,0.03,006331-04-0,38.0,CU3-1217-71
404,CU,CU3,2015/12/17,71,33.889,9018,19510,0.03,000874-41-9,38.0,CU3-1217-71
405,CU,CU3,2015/12/17,72,35.01,9317,64819,0.09,000644-30-4,96.0,CU3-1217-72
406,CU,CU3,2015/12/17,73,35.313,9398,20373,0.03,999026-43-3,9.0,CU3-1217-73
407,CU,CU3,2015/12/17,73,35.313,9398,20373,0.03,049831-79-0,9.0,CU3-1217-73
408,CU,CU3,2015/12/17,73,35.313,9398,20373,0.03,339166-43-7,9.0,CU3-1217-73
409,CU,CU3,2015/12/17,74,35.711,9504,1129108,1.6,000502-61-4,95.0,CU3-1217-74
410,CU,CU3,2015/12/17,75,36.228,9642,30447,0.04,999131-43-7,7.0,CU3-1217-75
411,CU,CU3,2015/12/17,75,36.228,9642,30447,0.04,999088-00-6,7.0,CU3-1217-75
412,CU,CU3,2015/12/17,75,36.228,9642,30447,0.04,001936-63-6,7.0,CU3-1217-75
413,CU,CU3,2015/12/17,76,37.765,10052,19103,0.03,999109-83-8,9.0,CU3-1217-76
414,CU,CU3,2015/12/17,76,37.765,10052,19103,0.03,999254-12-3,14.0,CU3-1217-76
415,CU,CU3,2015/12/17,76,37.765,10052,19103,0.03,062450-00-4,9.0,CU3-1217-76
416,CU,CU3,2015/12/17,77,38.339,10205,57479,0.08,999420-40-5,52.0,CU3-1217-77
417,CU,CU3,2015/12/17,77,38.339,10205,57479,0.08,088736-64-5,50.0,CU3-1217-77
418,CU,CU3,2015/12/17,77,38.339,10205,57479,0.08,999541-21-1,50.0,CU3-1217-77
419,CU,CU3,2015/12/17,78,38.991,10379,40229,0.06,337497-67-3,7.0,CU3-1217-78
420,CU,CU3,2015/12/17,78,38.991,10379,40229,0.06,000051-67-2,9.0,CU3-1217-78
421,CU,CU3,2015/12/17,79,39.321,10467,29768,0.04,010519-20-7,17.0,CU3-1217-79
422,CU,CU3,2015/12/17,79,39.321,10467,29768,0.04,999148-99-1,12.0,CU3-1217-79
423,CU,CU3,2015/12/17,80,43.305,11530,194117,0.27,000120-12-7,95.0,CU3-1217-80
424,CU,CU3,2015/12/17,80,43.305,11530,194117,0.27,000085-01-8,95.0,CU3-1217-80
425,CU,CU3,2015/11/07,1,1.812,461,35312,0.1,017251-62-6,4.0,CU3-1107-1
426,CU,CU3,2015/11/07,1,1.812,461,35312,0.1,000124-38-9,3.0,CU3-1107-1
427,CU,CU3,2015/11/07,1,1.812,461,35312,0.1,000948-60-7,4.0,CU3-1107-1
428,CU,CU3,2015/11/07,2,1.936,494,112610,0.33,000124-38-9,4.0,CU3-1107-2
429,CU,CU3,2015/11/07,3,7.96,2101,50849,0.15,054140-30-6,9.0,CU3-1107-3
430,CU,CU3,2015/11/07,3,7.96,2101,50849,0.15,999007-66-4,9.0,CU3-1107-3
431,CU,CU3,2015/11/07,3,7.96,2101,50849,0.15,007143-01-3,9.0,CU3-1107-3
432,CU,CU3,2015/11/07,4,8.061,2128,58348,0.17,001191-99-7,46.0,CU3-1107-4
433,CU,CU3,2015/11/07,5,8.203,2166,102255,0.3,000110-54-3,76.0,CU3-1107-5
434,CU,CU3,2015/11/07,6,8.263,2182,33536,0.1,000064-19-7,86.0,CU3-1107-6
435,CU,CU3,2015/11/07,7,8.503,2246,312454,0.93,000109-99-9,90.0,CU3-1107-7
436,CU,CU3,2015/11/07,8,8.863,2342,33236,0.1,000071-43-2,91.0,CU3-1107-8
437,CU,CU3,2015/11/07,9,8.904,2353,115762,0.34,000071-36-3,86.0,CU3-1107-9
438,CU,CU3,2015/11/07,10,9.388,2482,34162,0.1,001066-42-8,56.0,CU3-1107-10
439,CU,CU3,2015/11/07,10,9.388,2482,34162,0.1,999061-16-5,40.0,CU3-1107-10
440,CU,CU3,2015/11/07,11,9.602,2539,252817,0.75,000109-60-4,83.0,CU3-1107-11
441,CU,CU3,2015/11/07,12,9.999,2645,486065,1.44,001565-80-6,90.0,CU3-1107-12
442,CU,CU3,2015/11/07,12,9.999,2645,486065,1.44,000137-32-6,91.0,CU3-1107-12
443,CU,CU3,2015/11/07,13,10.554,2793,134551,0.4,000108-88-3,90.0,CU3-1107-13
444,CU,CU3,2015/11/07,14,10.719,2837,57619,0.17,000110-19-0,72.0,CU3-1107-14
445,CU,CU3,2015/11/07,15,11.09,2936,17445,0.05,000096-29-7,87.0,CU3-1107-15
446,CU,CU3,2015/11/07,16,11.273,2985,72288,0.21,000066-25-1,86.0,CU3-1107-16
447,CU,CU3,2015/11/07,17,11.356,3007,39468,0.12,000112-36-7,42.0,CU3-1107-17
448,CU,CU3,2015/11/07,17,11.356,3007,39468,0.12,006032-29-7,46.0,CU3-1107-17
449,CU,CU3,2015/11/07,17,11.356,3007,39468,0.12,004353-28-0,45.0,CU3-1107-17
450,CU,CU3,2015/11/07,18,11.528,3053,463387,1.38,000106-36-5,86.0,CU3-1107-18
451,CU,CU3,2015/11/07,19,11.641,3083,2113643,6.28,000123-86-4,83.0,CU3-1107-19
452,CU,CU3,2015/11/07,20,11.813,3129,2537868,7.54,000541-05-9,90.0,CU3-1107-20
453,CU,CU3,2015/11/07,21,12.612,3342,12796,0.04,007452-79-1,50.0,CU3-1107-21
454,CU,CU3,2015/11/07,22,12.908,3421,18537,0.06,000100-41-4,58.0,CU3-1107-22
455,CU,CU3,2015/11/07,22,12.908,3421,18537,0.06,000106-42-3,55.0,CU3-1107-22
456,CU,CU3,2015/11/07,23,12.942,3430,16241,0.05,000619-99-8,49.0,CU3-1107-23
457,CU,CU3,2015/11/07,23,12.942,3430,16241,0.05,002216-34-4,49.0,CU3-1107-23
458,CU,CU3,2015/11/07,24,13.136,3482,201663,0.6,000108-38-3,86.0,CU3-1107-24
459,CU,CU3,2015/11/07,25,13.463,3569,12369827,36.74,000624-41-9,83.0,CU3-1107-25
460,CU,CU3,2015/11/07,26,13.774,3652,44575,0.13,000100-42-5,50.0,CU3-1107-26
461,CU,CU3,2015/11/07,26,13.774,3652,44575,0.13,000694-87-1,50.0,CU3-1107-26
462,CU,CU3,2015/11/07,27,14.021,3718,362237,1.08,000105-66-8,90.0,CU3-1107-27
463,CU,CU3,2015/11/07,28,14.119,3744,59478,0.18,999196-68-2,59.0,CU3-1107-28
464,CU,CU3,2015/11/07,28,14.119,3744,59478,0.18,999067-89-0,76.0,CU3-1107-28
465,CU,CU3,2015/11/07,28,14.119,3744,59478,0.18,002941-78-8,47.0,CU3-1107-28
466,CU,CU3,2015/11/07,29,14.344,3804,1448546,4.3,000590-01-2,90.0,CU3-1107-29
467,CU,CU3,2015/11/07,30,14.531,3854,441288,1.31,000628-63-7,78.0,CU3-1107-30
468,CU,CU3,2015/11/07,31,14.617,3877,54512,0.16,000100-66-3,96.0,CU3-1107-31
469,CU,CU3,2015/11/07,32,14.827,3933,34767,0.1,001191-16-8,49.0,CU3-1107-32
470,CU,CU3,2015/11/07,32,14.827,3933,34767,0.1,999033-80-2,53.0,CU3-1107-32
471,CU,CU3,2015/11/07,32,14.827,3933,34767,0.1,042125-10-0,53.0,CU3-1107-32
472,CU,CU3,2015/11/07,33,15.584,4135,505009,1.5,037064-20-3,83.0,CU3-1107-33
473,CU,CU3,2015/11/07,34,15.94,4230,53638,0.16,999165-30-7,38.0,CU3-1107-34
474,CU,CU3,2015/11/07,34,15.94,4230,53638,0.16,319914-15-3,32.0,CU3-1107-34
475,CU,CU3,2015/11/07,34,15.94,4230,53638,0.16,010228-90-7,30.0,CU3-1107-34
476,CU,CU3,2015/11/07,35,16.053,4260,29045,0.09,000100-52-7,70.0,CU3-1107-35
477,CU,CU3,2015/11/07,36,16.383,4348,20911,0.06,007789-99-3,64.0,CU3-1107-36
478,CU,CU3,2015/11/07,37,16.462,4369,1319186,3.92,000105-68-0,86.0,CU3-1107-37
479,CU,CU3,2015/11/07,37,16.462,4369,1319186,3.92,002438-20-2,83.0,CU3-1107-37
480,CU,CU3,2015/11/07,38,16.938,4496,13383,0.04,007564-68-3,10.0,CU3-1107-38
481,CU,CU3,2015/11/07,38,16.938,4496,13383,0.04,000622-45-7,14.0,CU3-1107-38
482,CU,CU3,2015/11/07,38,16.938,4496,13383,0.04,027039-84-5,10.0,CU3-1107-38
483,CU,CU3,2015/11/07,39,16.998,4512,56018,0.17,000110-93-0,76.0,CU3-1107-39
484,CU,CU3,2015/11/07,40,17.301,4593,518050,1.54,000109-21-7,86.0,CU3-1107-40
485,CU,CU3,2015/11/07,40,17.301,4593,518050,1.54,000819-97-6,86.0,CU3-1107-40
486,CU,CU3,2015/11/07,41,17.436,4629,1226503,3.64,000556-67-2,91.0,CU3-1107-41
487,CU,CU3,2015/11/07,42,17.567,4664,25265,0.08,002445-67-2,50.0,CU3-1107-42
488,CU,CU3,2015/11/07,42,17.567,4664,25265,0.08,000589-59-3,52.0,CU3-1107-42
489,CU,CU3,2015/11/07,43,17.605,4674,65815,0.2,000111-90-0,80.0,CU3-1107-43
490,CU,CU3,2015/11/07,44,17.71,4702,95326,0.28,000624-54-4,50.0,CU3-1107-44
491,CU,CU3,2015/11/07,44,17.71,4702,95326,0.28,000105-68-0,47.0,CU3-1107-44
492,CU,CU3,2015/11/07,45,17.927,4760,1741235,5.17,000142-92-7,90.0,CU3-1107-45
493,CU,CU3,2015/11/07,46,18.463,4903,25512,0.08,073214-63-8,16.0,CU3-1107-46
494,CU,CU3,2015/11/07,46,18.463,4903,25512,0.08,018409-18-2,12.0,CU3-1107-46
495,CU,CU3,2015/11/07,46,18.463,4903,25512,0.08,090970-69-7,27.0,CU3-1107-46
496,CU,CU3,2015/11/07,47,18.951,5033,858890,2.55,015706-73-7,90.0,CU3-1107-47
497,CU,CU3,2015/11/07,48,19.498,5179,33792,0.1,017312-54-8,68.0,CU3-1107-48
498,CU,CU3,2015/11/07,48,19.498,5179,33792,0.1,999397-36-0,64.0,CU3-1107-48
499,CU,CU3,2015/11/07,48,19.498,5179,33792,0.1,000112-40-3,80.0,CU3-1107-48
500,CU,CU3,2015/11/07,49,19.547,5192,178342,0.53,000540-18-1,90.0,CU3-1107-49
501,CU,CU3,2015/11/07,49,19.547,5192,178342,0.53,051115-64-1,90.0,CU3-1107-49
502,CU,CU3,2015/11/07,49,19.547,5192,178342,0.53,000106-27-4,90.0,CU3-1107-49
503,CU,CU3,2015/11/07,50,19.693,5231,14913,0.04,000629-50-5,47.0,CU3-1107-50
504,CU,CU3,2015/11/07,50,19.693,5231,14913,0.04,003891-98-3,52.0,CU3-1107-50
505,CU,CU3,2015/11/07,51,20.263,5383,13064,0.04,000541-05-9,72.0,CU3-1107-51
506,CU,CU3,2015/11/07,52,20.866,5544,317189,0.94,000626-77-7,90.0,CU3-1107-52
507,CU,CU3,2015/11/07,53,21.016,5584,31032,0.09,001120-21-4,76.0,CU3-1107-53
508,CU,CU3,2015/11/07,54,21.102,5607,19957,0.06,002051-33-4,72.0,CU3-1107-54
509,CU,CU3,2015/11/07,54,21.102,5607,19957,0.06,000629-62-9,53.0,CU3-1107-54
510,CU,CU3,2015/11/07,55,21.196,5632,405620,1.2,002445-78-5,83.0,CU3-1107-55
511,CU,CU3,2015/11/07,56,21.249,5646,453410,1.35,002445-76-3,72.0,CU3-1107-56
512,CU,CU3,2015/11/07,57,21.481,5708,17609,0.05,003400-82-6,43.0,CU3-1107-57
513,CU,CU3,2015/11/07,57,21.481,5708,17609,0.05,999407-68-5,55.0,CU3-1107-57
514,CU,CU3,2015/11/07,57,21.481,5708,17609,0.05,002078-13-9,43.0,CU3-1107-57
515,CU,CU3,2015/11/07,58,21.616,5744,42814,0.13,037148-64-4,50.0,CU3-1107-58
516,CU,CU3,2015/11/07,58,21.616,5744,42814,0.13,999553-37-6,53.0,CU3-1107-58
517,CU,CU3,2015/11/07,58,21.616,5744,42814,0.13,999553-37-5,53.0,CU3-1107-58
518,CU,CU3,2015/11/07,59,22.437,5963,81436,0.24,068039-26-9,64.0,CU3-1107-59
519,CU,CU3,2015/11/07,60,22.849,6073,54139,0.16,000103-09-3,22.0,CU3-1107-60
520,CU,CU3,2015/11/07,60,22.849,6073,54139,0.16,002613-69-6,30.0,CU3-1107-60
521,CU,CU3,2015/11/07,60,22.849,6073,54139,0.16,000000-00-0,30.0,CU3-1107-60
522,CU,CU3,2015/11/07,61,23.074,6133,304691,0.91,037148-64-4,64.0,CU3-1107-61
523,CU,CU3,2015/11/07,61,23.074,6133,304691,0.91,033617-38-8,64.0,CU3-1107-61
524,CU,CU3,2015/11/07,61,23.074,6133,304691,0.91,056114-69-3,72.0,CU3-1107-61
525,CU,CU3,2015/11/07,62,23.993,6378,16702,0.05,000091-20-3,58.0,CU3-1107-62
526,CU,CU3,2015/11/07,62,23.993,6378,16702,0.05,000275-51-4,58.0,CU3-1107-62
527,CU,CU3,2015/11/07,63,24.281,6455,756461,2.25,000626-82-4,90.0,CU3-1107-63
528,CU,CU3,2015/11/07,63,24.281,6455,756461,2.25,006378-65-0,90.0,CU3-1107-63
529,CU,CU3,2015/11/07,64,24.57,6532,48295,0.14,000112-40-3,90.0,CU3-1107-64
530,CU,CU3,2015/11/07,65,25.878,6881,637961,1.9,999145-36-1,58.0,CU3-1107-65
531,CU,CU3,2015/11/07,65,25.878,6881,637961,1.9,010032-15-2,90.0,CU3-1107-65
532,CU,CU3,2015/11/07,66,26.422,7026,135782,0.4,999145-27-2,90.0,CU3-1107-66
533,CU,CU3,2015/11/07,66,26.422,7026,135782,0.4,002198-61-0,86.0,CU3-1107-66
